,Price,Category,Beds,Baths,Area,Plot_size,Address,Broker,URL
131,"$595,714",House for sale,3,2,"2,014sqft
2,014 square feet",,"4110 Pegasus Way, Naples, FL 34120",Built by Neal Communities,https://www.realtor.com/realestateandhomes-detail/4110-Pegasus-Way_Naples_FL_34120_M92637-19047
132,"$364,413",House for sale,4,3,"2,070sqft
2,070 square feet",,"3104 Kacee Dr, Eagle Lake, FL 33839",Built by Richmond American Homes,https://www.realtor.com/realestateandhomes-detail/3104-Kacee-Dr_Eagle-Lake_FL_33839_M92259-73012
133,"$369,999",Condo for sale,2,2.5,"1,571sqft
1,571 square feet",,"258 Via Anina Dr, Sarasota, FL 34243",Built by M/I Homes,https://www.realtor.com/realestateandhomes-detail/258-Via-Anina-Dr_Sarasota_FL_34243_M99529-15291
134,"$447,295",Condo for sale,3,2.5,"1,853sqft
1,853 square feet",,"326 Via Anina Dr, Sarasota, FL 34243",Built by M/I Homes,https://www.realtor.com/realestateandhomes-detail/326-Via-Anina-Dr_Sarasota_FL_34243_M92217-35885
135,"$507,000",Condo for sale,3,2.5,"1,850sqft
1,850 square feet",,"7484 Cabin Ln, Sarasota, FL 34240",Built by M/I Homes,https://www.realtor.com/realestateandhomes-detail/7484-Cabin-Ln_Sarasota_FL_34240_M93588-01686
136,From,House for sale,4,2,"1,607sqft
1,607 square feet",,"Acadia Plan, Villamar - Classic Series Community, Winter Haven, FL 33884",Built by Meritage Homes,https://www.realtor.com/realestateandhomes-detail/Acadia_Villamar-Classic-Series_3745-Giorgio-Drive_Winter-Haven_FL_33884_P417000725830
137,"$237,900",Townhouse for sale,3,2.5,"1,537sqft
1,537 square feet",,"7178 Village Ln, Pensacola, FL 32504",Built by D.R. Horton - Pensacola West,https://www.realtor.com/realestateandhomes-detail/7178-Village-Ln_Pensacola_FL_32504_M93733-25779
138,"$447,295",Condo for sale,3,2.5,"1,853sqft
1,853 square feet",,"338 Via Anina Dr, Sarasota, FL 34243",Built by M/I Homes,https://www.realtor.com/realestateandhomes-detail/338-Via-Anina-Dr_Sarasota_FL_34243_M92190-56756
139,"$894,990",House for sale,5,4,"3,833sqft
3,833 square feet",,"2738 Ravencliffe Ter, Oviedo, FL 32765",Built by M/I Homes,https://www.realtor.com/realestateandhomes-detail/2738-Ravencliffe-Ter_Oviedo_FL_32765_M92373-11305
140,"$614,000",House for sale,4,2.5,"2,470sqft
2,470 square feet",,"6022 SE Violet Ln, Stuart, FL 34997",Built by D.R. Horton - Southeast Florida,https://www.realtor.com/realestateandhomes-detail/6022-SE-Violet-Ln_Stuart_FL_34997_M93828-65356
141,"$524,230",Condo for sale,3,2.5,"2,153sqft
2,153 square feet",,"342 Via Anina Dr, Sarasota, FL 34243",Built by M/I Homes,https://www.realtor.com/realestateandhomes-detail/342-Via-Anina-Dr_Sarasota_FL_34243_M93544-39526
142,"$688,053",House for sale,4,3.5,"2,595sqft
2,595 square feet",,"2525 SW 121st Way, Gainesville, FL 32608",Built by ICI Homes,https://www.realtor.com/realestateandhomes-detail/2525-SW-121st-Way_Gainesville_FL_32608_M93024-58088
143,"$689,990",House for sale,4,3.5,"2,835sqft
2,835 square feet",,"10658 New Morning Dr, Tampa, FL 33647",Built by M/I Homes,https://www.realtor.com/realestateandhomes-detail/10658-New-Morning-Dr_Tampa_FL_33647_M91837-94901
144,"$352,990",House for sale,4,2,"1,806sqft
1,806 square feet",,"174 Fayetteville St SW, Palm Bay, FL 32908",Built by Holiday Builders,https://www.realtor.com/realestateandhomes-detail/174-Fayetteville-St-SW_Palm-Bay_FL_32908_M92821-39300
145,"$572,535",House for sale,4,3.5,"2,384sqft
2,384 square feet",,"1283 Whispering Ln, Minneola, FL 34715",Built by Ryan Homes,https://www.realtor.com/realestateandhomes-detail/1283-Whispering-Ln_Minneola_FL_34715_M92789-20367
146,"$1,075,000",House for sale,5,4,"3,962sqft
3,962 square feet",,"832 Blue Tide Ln, Oviedo, FL 32765",Built by M/I Homes,https://www.realtor.com/realestateandhomes-detail/832-Blue-Tide-Ln_Oviedo_FL_32765_M92918-24628
147,"$637,455",House for sale,4,3.5,"3,287sqft
3,287 square feet",,"2157 Aibonito Cir, Clermont, FL 34711",Built by Ryan Homes,https://www.realtor.com/realestateandhomes-detail/2157-Aibonito-Cir_Clermont_FL_34711_M92427-13532
148,"$562,940",House for sale,5,4.5,"3,416sqft
3,416 square feet",,"6016 Wildline Dr, Saint Cloud, FL 34771",Built by Pulte Homes,https://www.realtor.com/realestateandhomes-detail/6016-Wildline-Dr_Saint-Cloud_FL_34771_M93482-39605
149,"$472,960",House for sale,3,2,"1,943sqft
1,943 square feet",,"1967 Spring Shower Cir, Kissimmee, FL 34744",Built by Pulte Homes,https://www.realtor.com/realestateandhomes-detail/1967-Spring-Shower-Cir_Kissimmee_FL_34744_M98029-23198
150,"$332,990",House for sale,3,2,"1,560sqft
1,560 square feet",,"5267 Salt Marsh Rd, Wimauma, FL 33598",Built by D.R. Horton - Tampa South,https://www.realtor.com/realestateandhomes-detail/5267-Salt-Marsh-Rd_Wimauma_FL_33598_M93659-75091
151,"$337,990",House for sale,3,2,"1,560sqft
1,560 square feet",,"5280 Salt Marsh Rd, Wimauma, FL 33598",Built by D.R. Horton - Tampa South,https://www.realtor.com/realestateandhomes-detail/5280-Salt-Marsh-Rd_Wimauma_FL_33598_M92152-56300
152,"$715,610",House for sale,4,3,"2,726sqft
2,726 square feet",,"34472 Legacy Acres Dr, Zephyrhills, FL 33541",Built by M/I Homes,https://www.realtor.com/realestateandhomes-detail/34472-Legacy-Acres-Dr_Zephyrhills_FL_33541_M93039-42113
153,"$334,345",House for sale,3,2,"1,560sqft
1,560 square feet",,"5273 Salt Marsh Rd, Wimauma, FL 33598",Built by D.R. Horton - Tampa South,https://www.realtor.com/realestateandhomes-detail/5273-Salt-Marsh-Rd_Wimauma_FL_33598_M94016-68328
154,"$287,005",House for sale,3,2,"1,222sqft
1,222 square feet",,"3235 Cold Leaf Way, Green Cove Springs, FL 32043",Built by D.R. Horton - Jacksonville North,https://www.realtor.com/realestateandhomes-detail/3235-Cold-Leaf-Way_Green-Cove-Springs_FL_32043_M92819-38226
155,"$426,990",House for sale,3,2,"1,552sqft
1,552 square feet",,"177 SE Fallon Dr, Port Saint Lucie, FL 34983",Built by Holiday Builders,https://www.realtor.com/realestateandhomes-detail/177-SE-Fallon-Dr_Port-Saint-Lucie_FL_34983_M53190-13838
156,"$382,400",House for sale,5,3,"2,516sqft
2,516 square feet",,"6539 Lazar Ln, Panama City, FL 32404",Built by D.R. Horton - Panama City East,https://www.realtor.com/realestateandhomes-detail/6539-Lazar-Ln_Panama-City_FL_32404_M92831-29763
157,"$549,900",House for sale,3,2,"1,793sqft
1,793 square feet",,"3469 Guanabana Xing, Wesley Chapel, FL 33543",Built by ICI Homes,https://www.realtor.com/realestateandhomes-detail/3469-Guanabana-Xing_Wesley-Chapel_FL_33543_M92692-35077
158,"$363,150",House for sale,3,2,"1,672sqft
1,672 square feet",,"55 NE 31st Ter, Cape Coral, FL 33909",Built by D.R. Horton - Southwest Florida,https://www.realtor.com/realestateandhomes-detail/55-NE-31st-Ter_Cape-Coral_FL_33909_M97416-57760
159,"$379,600",House for sale,3,3,"2,230sqft
2,230 square feet",,"4424 SW 84th Street Rd, Ocala, FL 34476",Built by Pulte Homes,https://www.realtor.com/realestateandhomes-detail/4424-SW-84th-Street-Rd_Ocala_FL_34476_M96399-90244
160,"$355,990",House for sale,3,2.5,"1,961sqft
1,961 square feet",,"5269 Salt Marsh Rd, Wimauma, FL 33598",Built by D.R. Horton - Tampa South,https://www.realtor.com/realestateandhomes-detail/5269-Salt-Marsh-Rd_Wimauma_FL_33598_M92495-46298
161,"$386,900",House for sale,5,3,"2,043sqft
2,043 square feet",,"6589 Weems Way, Panama City, FL 32404",Built by D.R. Horton - Panama City East,https://www.realtor.com/realestateandhomes-detail/6589-Weems-Way_Panama-City_FL_32404_M94580-88346
162,"$337,400",House for sale,4,2,"1,799sqft
1,799 square feet",,"6527 Lazar Ln, Panama City, FL 32404",Built by D.R. Horton - Panama City East,https://www.realtor.com/realestateandhomes-detail/6527-Lazar-Ln_Panama-City_FL_32404_M93700-60965
163,"$329,400",House for sale,4,2,"1,799sqft
1,799 square feet",,"6536 Lazar Ln, Panama City, FL 32404",Built by D.R. Horton - Panama City East,https://www.realtor.com/realestateandhomes-detail/6536-Lazar-Ln_Panama-City_FL_32404_M93406-12421
164,"$337,400",House for sale,4,2,"1,799sqft
1,799 square feet",,"6543 Lazar Ln, Panama City, FL 32404",Built by D.R. Horton - Panama City East,https://www.realtor.com/realestateandhomes-detail/6543-Lazar-Ln_Panama-City_FL_32404_M92303-75284
165,"$397,484",House for sale,4,3,"1,943sqft
1,943 square feet",,"1407 Gwinnett Ln, Jacksonville, FL 32218",Built by Lennar,https://www.realtor.com/realestateandhomes-detail/1407-Gwinnett-Ln_Jacksonville_FL_32218_M92840-82377
166,$800,For Rent - House,4,2,"1,401sqft
1,401 square feet",,"3027 Mary Church Ct, Orlando, FL 32811",,
167,"$1,230",For Rent - House,3,2,"1,411sqft
1,411 square feet",,"3030 SW 14th Ct, Cape Coral, FL 33914",,
168,$536 - $969,For Rent - Apartment,1 - 3,1 - 2,,,"The Sanctuary, 2202 W Pensacola St, Tallahassee, FL 32304",,
169,"$2,592 - $5,132",For Rent - Apartment,Studio - 3,1 - 2,"516 - 1,310 square feet",,"The Boulevard, 5700 Biscayne Blvd, Miami, FL 33137",,
170,"$1,475 - $2,525",For Rent - Apartment,1 - 4,1 - 2,"890 - 1,800 square feet",,"The Grand Reserve at Tampa Palms Apartments, 16616 Palm Royal Dr, Tampa, FL 33647",,
171,,,,,,,", ",,
172,,,,,,,", ",,
173,,,,,,,", ",,
174,,,,,,,,,
175,,,,,,,,,
176,,,,,,,,,
177,,,,,,,,,
178,,,,,,,,,
179,,,,,,,,,
180,,,,,,,,,
181,,,,,,,,,
182,,,,,,,,,
183,,,,,,,,,
184,,,,,,,,,
185,,,,,,,,,
186,"$319,999",Condo for sale,3,2.5,"1,588sqft
1,588 square feet",,"5435 Tripoli Dr, Palmetto, FL 34221",Built by M/I Homes,https://www.realtor.com/realestateandhomes-detail/5435-Tripoli-Dr_Palmetto_FL_34221_M99074-70838
187,"$344,990",Condo for sale,3,2.5,"1,422sqft
1,422 square feet",,"5932 Chestnut Grove Pl, Saint Cloud, FL 34771",Built by Starlight Homes,https://www.realtor.com/realestateandhomes-detail/5932-Chestnut-Grove-Pl_Saint-Cloud_FL_34771_M95318-93029
188,"$200,000",House for sale,3,2,"2,186sqft
2,186 square feet","0.65acre lot
0.65 acre lot","4206 Durant Rd, Valrico, FL 33596",Brokered by Premier Realty,https://www.realtor.com/realestateandhomes-detail/4206-Durant-Rd_Valrico_FL_33596_M68863-77681?from=srp-list-card
189,"$615,000",House for sale,4,3,"2,266sqft
2,266 square feet","0.24acre lot
0.24 acre lot","1222 Shorecrest Cir, Clermont, FL 34711",Brokered by COLDWELL BANKER TONY HUBBARD REALTY,https://www.realtor.com/realestateandhomes-detail/1222-Shorecrest-Cir_Clermont_FL_34711_M58195-50838?from=srp-list-card
190,"$507,000",Condo for sale,3,2.5,"1,706sqft
1,706 square feet",,"7534 Backlight Ln, Sarasota, FL 34240",Built by M/I Homes,https://www.realtor.com/realestateandhomes-detail/7534-Backlight-Ln_Sarasota_FL_34240_M98594-51316
191,"$79,000",Land for sale,,,,"23.36acre lot
23.36 acre lot","Vacant Se County Road 132, White Springs, FL 32096",Brokered by Jerrod A Trainer & Associates,https://www.realtor.com/realestateandhomes-detail/Vacant-Se-County-Road-132_White-Springs_FL_32096_M91722-26366?from=srp-list-card
192,"$156,900",Mobile house for sale,3,2,"1,530sqft
1,530 square feet",,"1804 Belfry Ln Unit 540, Winter Haven, FL 33881",Brokered by Renee's Resales Llc,https://www.realtor.com/realestateandhomes-detail/1804-Belfry-Ln-540_Winter-Haven_FL_33881_M99109-84127?from=srp-list-card
193,"$15,000",Mobile house for sale,2,1,"672sqft
672 square feet",,"3223 N Lockwood Ridge Rd Lot 30, Sarasota, FL 34234",Brokered by Palm Terrace,https://www.realtor.com/realestateandhomes-detail/3223-N-Lockwood-Ridge-Rd-Lot-30_Sarasota_FL_34234_M98789-98832?from=srp-list-card
194,"$149,900",Mobile house for sale,2,2,"1,344sqft
1,344 square feet",,"5519 San Luis Dr, North Fort Myers, FL 33903","Brokered by Taylor Resort Homes, LLC",https://www.realtor.com/realestateandhomes-detail/5519-San-Luis-Dr_North-Fort-Myers_FL_33903_M99917-78751?from=srp-list-card
195,"$15,000",Mobile house for sale,1,1,"192sqft
192 square feet",,"3223 N Lockwood Ridge Rd Lot 84, Sarasota, FL 34234",Brokered by Palm Terrace,https://www.realtor.com/realestateandhomes-detail/3223-N-Lockwood-Ridge-Rd-Lot-84_Sarasota_FL_34234_M99371-23050?from=srp-list-card
196,"$1,200,000",Mobile house for sale,9,5,"4,095sqft
4,095 square feet","35.28acre lot
35.28 acre lot","2983 SE 59th Blvd, Okeechobee, FL 34974",Brokered by Florida Quality Real Estate Inc.,https://www.realtor.com/realestateandhomes-detail/2983-SE-59th-Blvd_Okeechobee_FL_34974_M98961-23303?from=srp-list-card
197,"$36,949",Mobile house for sale,2,2,"864sqft
864 square feet",,"10 Las Palmas Dr, Edgewater, FL 32132","Brokered by Four Star Homes, Inc.",https://www.realtor.com/realestateandhomes-detail/10-Las-Palmas-Dr_Edgewater_FL_32132_M98534-26656?from=srp-list-card
198,"$129,000",Mobile house for sale,2,2,"1,250sqft
1,250 square feet",,"234 Osprey Ln, Flagler Beach, FL 32136",Brokered by LIVIN PARADISE REALTY LLC,https://www.realtor.com/realestateandhomes-detail/234-Osprey-Ln_Flagler-Beach_FL_32136_M98577-58764?from=srp-list-card
199,"$149,900",Mobile house for sale,3,2,"1,152sqft
1,152 square feet",,"5644 Regency Blvd Unit 328, Port Orange, FL 32127",Brokered by Briarwood,https://www.realtor.com/realestateandhomes-detail/5644-Regency-Blvd-328_Port-Orange_FL_32127_M98800-11721?from=srp-list-card
200,"$102,000",Mobile house for sale,3,2,"1,490sqft
1,490 square feet",,"11 El Segundo, Port Saint Lucie, FL 34952",Brokered by Anchor Southeast Realty LLC,https://www.realtor.com/realestateandhomes-detail/11-El-Segundo_Port-Saint-Lucie_FL_34952_M91507-64708?from=srp-list-card
201,"$169,000",Mobile house for sale,2,2,"1,176sqft
1,176 square feet",,"522 Redwood Dr, Sebring, FL 33875",Brokered by Michael Brendan Barnett - Buttonwood Bay RV Resort,https://www.realtor.com/realestateandhomes-detail/522-Redwood-Dr_Sebring_FL_33875_M91493-20567?from=srp-list-card
202,"$69,900",Mobile house for sale,2,2,"1,056sqft
1,056 square feet",,"7919 Lakeshore Dr, Ellenton, FL 34222",Brokered by My Florida Dreams,https://www.realtor.com/realestateandhomes-detail/7919-Lakeshore-Dr_Ellenton_FL_34222_M90007-54462?from=srp-list-card
203,"$219,500",Mobile house for sale,3,2,"1,493sqft
1,493 square feet","0.27acre lot
0.27 acre lot","6698 SW 87th St, Ocala, FL 34476",Brokered by REALTY ONE GROUP EPIC,https://www.realtor.com/realestateandhomes-detail/6698-SW-87th-St_Ocala_FL_34476_M99886-91639?from=srp-list-card
204,"$59,900",Mobile house for sale,2,2,"1,736sqft
1,736 square feet",,"1989 Warwick Hills Dr Unit 1077, Orlando, FL 32826",Brokered by Hometown America Communities,https://www.realtor.com/realestateandhomes-detail/1989-Warwick-Hills-Dr-1077_Orlando_FL_32826_M92499-29336?from=srp-list-card
205,"$19,500",Mobile house for sale,2,1,,,"7403 46th Ave N Lot 317, Saint Petersburg, FL 33709",Brokered by Sunkissed Properties,https://www.realtor.com/realestateandhomes-detail/7403-46th-Ave-N-Lot-317_St-Petersburg_FL_33709_M92455-04478?from=srp-list-card
206,"$10,000",Mobile house for sale,1,1,,,"4195 E Parsons Point Rd Lot 2, Hernando, FL 34442",Brokered by J W MORTON REAL ESTATE INC,https://www.realtor.com/realestateandhomes-detail/4195-E-Parsons-Point-Rd-Lot-2_Hernando_FL_34442_M91097-77426?from=srp-list-card
207,"$102,900",Mobile house for sale,2,2,,"4,135sqft lot
4,135 square foot lot","276 Valencia Dr, Fort Myers, FL 33905",Brokered by Realty One Group MVP,https://www.realtor.com/realestateandhomes-detail/276-Valencia-Dr_Fort-Myers_FL_33905_M52830-53180?from=srp-list-card
208,"$82,900",Mobile house for sale,3,2,"1,056sqft
1,056 square feet",,"5644 Regency Blvd Unit 260, Port Orange, FL 32127",Brokered by Briarwood,https://www.realtor.com/realestateandhomes-detail/5644-Regency-Blvd-260_Port-Orange_FL_32127_M97952-69555?from=srp-list-card
209,"$45,000",Mobile house for sale,2,1,"410sqft
410 square feet",,"900 Old Combee Rd # 188, Lakeland, FL 33805",Brokered by Michael Brendan Barnett - Lakeland,https://www.realtor.com/realestateandhomes-detail/900-Old-Combee-Rd-188_Lakeland_FL_33805_M99979-12827?from=srp-list-card
210,"$45,995",Mobile house for sale,1,1,"504sqft
504 square feet",,"2626 NE Highway 70, Arcadia, FL 34266",Brokered by Michael Brendan Barnett - Big Tree,https://www.realtor.com/realestateandhomes-detail/2626-NE-Highway-70_Arcadia_FL_34266_M99003-81057?from=srp-list-card
211,"$3,600,000",House for sale,5,5.5,"5,528sqft
5,528 square feet","0.45acre lot
0.45 acre lot","5882 NW 23rd Way, Boca Raton, FL 33496",Brokered by Lang Realty,https://www.realtor.com/realestateandhomes-detail/5882-NW-23rd-Way_Boca-Raton_FL_33496_M66723-48520?from=srp-list-card
212,"$22,500",Mobile house for sale,2,1,"672sqft
672 square feet",,"305 Carl Ave, Lakeland, FL 33815","Brokered by Florida Mobile Homes On Sale, Inc.",https://www.realtor.com/realestateandhomes-detail/305-Carl-Ave_Lakeland_FL_33815_M91616-91080?from=srp-list-card
213,,House for sale,3,4,"3,399sqft
3,399 square feet",,"Kingfisher Plan, On Your Lot Community, Venice, FL 34292",Built by Neal Signature Homes,https://www.realtor.com/realestateandhomes-detail/Kingfisher_On-Your-Lot_327-Marsh-Creek-Road_Venice_FL_34292_P417000876053
214,,House for sale,4,4,"3,783sqft
3,783 square feet",,"Seaside 2 Plan, On Your Lot Community, Venice, FL 34292",Built by Neal Signature Homes,https://www.realtor.com/realestateandhomes-detail/Seaside-2_On-Your-Lot_327-Marsh-Creek-Road_Venice_FL_34292_P417000876054
215,"$549,900",House for sale,5,3.5,"2,830sqft
2,830 square feet","8,805sqft lot
8,805 square foot lot","34432 Evergreen Hill Ct, Wesley Chapel, FL 33545",Brokered by Agile Group Realty,https://www.realtor.com/realestateandhomes-detail/34432-Evergreen-Hill-Ct_Wesley-Chapel_FL_33545_M98359-46962?from=srp-list-card
216,,House for sale,3,3.5,"3,029sqft
3,029 square feet",,"Palm Bay Plan, On Your Lot Community, Venice, FL 34292",Built by Neal Signature Homes,https://www.realtor.com/realestateandhomes-detail/Palm-Bay_On-Your-Lot_327-Marsh-Creek-Road_Venice_FL_34292_P417000806292
217,"$1,198,500",House for sale,3,3,"3,080sqft
3,080 square feet","9,654sqft lot
9,654 square foot lot","3377 Forsythia Dr, Odessa, FL 33556",Brokered by Berkshire Hathaway HomeServices Florida Properties Group - Trinity,https://www.realtor.com/realestateandhomes-detail/3377-Forsythia-Dr_Odessa_FL_33556_M62451-12524?from=srp-list-card
218,"$1,199,000",House for sale,4,3,"3,311sqft
3,311 square feet","5acre lot
5 acre lot","560 S County Road 135, Bunnell, FL 32110",Brokered by Realty 360 Inc.,https://www.realtor.com/realestateandhomes-detail/560-S-County-Road-135_Bunnell_FL_32110_M98984-58661?from=srp-list-card
219,"$1,780,000",House for sale,6,6,"4,029sqft
4,029 square feet","0.27acre lot
0.27 acre lot","1642 Victoria Pointe Cir, Weston, FL 33327",Brokered by Coldwell Banker Realty - Weston,https://www.realtor.com/realestateandhomes-detail/1642-Victoria-Pointe-Cir_Weston_FL_33327_M54607-80729?from=srp-list-card
220,,House for sale,3,2,"2,426sqft
2,426 square feet",,"Montecito 2 Plan, On Your Lot Community, Venice, FL 34292",Built by Neal Signature Homes,https://www.realtor.com/realestateandhomes-detail/Montecito-2_On-Your-Lot_327-Marsh-Creek-Road_Venice_FL_34292_P417000876056
221,"$749,900",House for sale,3,2.5,"2,377sqft
2,377 square feet","9,078sqft lot
9,078 square foot lot","122 Montelluna Dr, North Venice, FL 34275",Brokered by HomeSmart,https://www.realtor.com/realestateandhomes-detail/122-Montelluna-Dr_North-Venice_FL_34275_M59722-34268?from=srp-list-card
222,,House for sale,4,2.5,"3,209sqft
3,209 square feet",,"Pacific Grove Plan, On Your Lot Community, Venice, FL 34292",Built by Neal Signature Homes,https://www.realtor.com/realestateandhomes-detail/Pacific-Grove_On-Your-Lot_327-Marsh-Creek-Road_Venice_FL_34292_P417000703316
223,"$700,000",House for sale,4,3,"2,217sqft
2,217 square feet","8,425sqft lot
8,425 square foot lot","12734 Rainwashed Loop, Parrish, FL 34219","Brokered by COASTAL LUXURY PARTNERS, INC.",https://www.realtor.com/realestateandhomes-detail/12734-Rainwashed-Loop_Parrish_FL_34219_M91372-77576?from=srp-list-card
224,"$545,000",House for sale,3,2,"1,624sqft
1,624 square feet","8,699sqft lot
8,699 square foot lot","3255 Marigold Dr, Clearwater, FL 33761",Brokered by DALTON WADE INC,https://www.realtor.com/realestateandhomes-detail/3255-Marigold-Dr_Clearwater_FL_33761_M69662-74455?from=srp-list-card
225,"$1,175,000",House for sale,5,3.5,"4,020sqft
4,020 square feet","0.41acre lot
0.41 acre lot","11 Catalpa Ct, Fort Myers, FL 33919",Brokered by John R. Wood Properties,https://www.realtor.com/realestateandhomes-detail/11-Catalpa-Ct_Fort-Myers_FL_33919_M99837-72230?from=srp-list-card
226,"$799,000",House for sale,5,4,"2,655sqft
2,655 square feet","6,534sqft lot
6,534 square foot lot","3820 Treasure Cir, Panama City Beach, FL 32408",Brokered by Beachy Beach Inc,https://www.realtor.com/realestateandhomes-detail/3820-Treasure-Cir_Panama-City-Beach_FL_32408_M62096-26087?from=srp-list-card
227,"$425,000",House for sale,3,2,"1,852sqft
1,852 square feet","7,631sqft lot
7,631 square foot lot","1434 Fallowfield Dr, Trinity, FL 34655",Brokered by Charles Carter Real Estate,https://www.realtor.com/realestateandhomes-detail/1434-Fallowfield-Dr_Trinity_FL_34655_M96026-90969?from=srp-list-card
228,"$1,496 - $1,797",For Rent - Apartment,1 - 2,1 - 2,"760 - 1,077 square feet",,"Windrift Apartment Homes, 949 Crowsnest Cir, Orlando, FL 32825",,
229,"$1,230",For Rent - House,3,2,"1,411sqft
1,411 square feet",,"3030 SW 14th Ct, Cape Coral, FL 33914",,
